Driver,LapNumber,LapTime,Compound,TyreLife,Stint,PitInTime,PitOutTime,LapTimeSeconds
COL,44.0,0 days 00:01:22.640000,HARD,11.0,2.0,,,82.64
COL,45.0,0 days 00:01:22.573000,HARD,12.0,2.0,,,82.573
COL,46.0,0 days 00:01:22.818000,HARD,13.0,2.0,,,82.818
COL,47.0,0 days 00:01:22.833000,HARD,14.0,2.0,,,82.833
COL,48.0,0 days 00:01:22.239000,HARD,15.0,2.0,,,82.239
COL,49.0,0 days 00:01:23.220000,HARD,16.0,2.0,,,83.22
COL,50.0,0 days 00:01:25.035000,HARD,17.0,2.0,,,85.035
COL,51.0,0 days 00:01:24.260000,HARD,18.0,2.0,,,84.26
COL,52.0,0 days 00:01:22.724000,HARD,19.0,2.0,,,82.724
STR,1.0,0 days 00:01:33.936000,HARD,2.0,1.0,,,93.936
STR,2.0,0 days 00:01:26.506000,HARD,3.0,1.0,,,86.506
STR,3.0,0 days 00:01:25.064000,HARD,4.0,1.0,,,85.064
STR,4.0,0 days 00:01:25.209000,HARD,5.0,1.0,,,85.209
STR,5.0,0 days 00:01:24.915000,HARD,6.0,1.0,,,84.915
STR,6.0,0 days 00:01:24.813000,HARD,7.0,1.0,,,84.813
STR,7.0,0 days 00:01:24.678000,HARD,8.0,1.0,,,84.678
STR,8.0,0 days 00:01:24.835000,HARD,9.0,1.0,,,84.835
STR,9.0,0 days 00:01:24.541000,HARD,10.0,1.0,,,84.541
STR,10.0,0 days 00:01:24.209000,HARD,11.0,1.0,,,84.209
STR,11.0,0 days 00:01:24.362000,HARD,12.0,1.0,,,84.362
STR,12.0,0 days 00:01:24.528000,HARD,13.0,1.0,,,84.528
STR,13.0,0 days 00:01:24.253000,HARD,14.0,1.0,,,84.253
STR,14.0,0 days 00:01:24.301000,HARD,15.0,1.0,,,84.301
STR,15.0,0 days 00:01:24.405000,HARD,16.0,1.0,,,84.405
STR,16.0,0 days 00:01:24.429000,HARD,17.0,1.0,,,84.429
STR,17.0,0 days 00:01:24.365000,HARD,18.0,1.0,,,84.365
STR,18.0,0 days 00:01:24.522000,HARD,19.0,1.0,,,84.522
STR,19.0,0 days 00:01:24.615000,HARD,20.0,1.0,,,84.615
STR,20.0,0 days 00:01:24.197000,HARD,21.0,1.0,,,84.197
STR,21.0,0 days 00:01:24.116000,HARD,22.0,1.0,,,84.116
STR,22.0,0 days 00:01:23.927000,HARD,23.0,1.0,,,83.927
STR,23.0,0 days 00:01:23.991000,HARD,24.0,1.0,,,83.991
STR,24.0,0 days 00:01:23.878000,HARD,25.0,1.0,,,83.878
STR,25.0,0 days 00:01:23.871000,HARD,26.0,1.0,,,83.871
STR,26.0,0 days 00:01:24.187000,HARD,27.0,1.0,,,84.187
STR,27.0,0 days 00:01:23.768000,HARD,28.0,1.0,,,83.768
STR,28.0,0 days 00:01:23.861000,HARD,29.0,1.0,,,83.861
STR,29.0,0 days 00:01:23.673000,HARD,30.0,1.0,,,83.673
STR,30.0,0 days 00:01:23.585000,HARD,31.0,1.0,,,83.585
STR,31.0,0 days 00:01:23.571000,HARD,32.0,1.0,,,83.571
STR,32.0,0 days 00:01:24.081000,HARD,33.0,1.0,,,84.081
STR,33.0,0 days 00:01:23.719000,HARD,34.0,1.0,,,83.719
STR,34.0,0 days 00:01:23.459000,HARD,35.0,1.0,,,83.459
STR,35.0,0 days 00:01:24.333000,HARD,36.0,1.0,,,84.333
STR,36.0,0 days 00:01:23.589000,HARD,37.0,1.0,,,83.589
STR,37.0,0 days 00:01:23.569000,HARD,38.0,1.0,,,83.569
STR,38.0,0 days 00:01:23.224000,HARD,39.0,1.0,,,83.224
STR,39.0,0 days 00:01:23.348000,HARD,40.0,1.0,,,83.348
STR,40.0,0 days 00:01:23.183000,HARD,41.0,1.0,,,83.183
STR,41.0,0 days 00:01:23.926000,HARD,42.0,1.0,,,83.926
STR,42.0,0 days 00:01:23.424000,HARD,43.0,1.0,,,83.424
STR,43.0,0 days 00:01:23.417000,HARD,44.0,1.0,,,83.417
STR,44.0,0 days 00:01:23.314000,HARD,45.0,1.0,,,83.314
STR,45.0,0 days 00:01:23.110000,HARD,46.0,1.0,,,83.11
STR,46.0,0 days 00:01:23.166000,HARD,47.0,1.0,,,83.166
STR,47.0,0 days 00:01:23.003000,HARD,48.0,1.0,,,83.003
STR,48.0,0 days 00:01:23.123000,HARD,49.0,1.0,,,83.123
STR,51.0,0 days 00:01:22.164000,SOFT,2.0,2.0,,,82.164
STR,52.0,0 days 00:01:22.282000,SOFT,3.0,2.0,,,82.282
ALO,1.0,0 days 00:01:29.645000,MEDIUM,2.0,1.0,,,89.645
ALO,2.0,0 days 00:01:25.926000,MEDIUM,3.0,1.0,,,85.926
ALO,3.0,0 days 00:01:25.403000,MEDIUM,4.0,1.0,,,85.403
ALO,4.0,0 days 00:01:24.861000,MEDIUM,5.0,1.0,,,84.861
ALO,5.0,0 days 00:01:25.129000,MEDIUM,6.0,1.0,,,85.129
ALO,6.0,0 days 00:01:24.196000,MEDIUM,7.0,1.0,,,84.196
ALO,7.0,0 days 00:01:24.623000,MEDIUM,8.0,1.0,,,84.623
ALO,8.0,0 days 00:01:24.724000,MEDIUM,9.0,1.0,,,84.724
ALO,9.0,0 days 00:01:24.485000,MEDIUM,10.0,1.0,,,84.485
ALO,10.0,0 days 00:01:24.506000,MEDIUM,11.0,1.0,,,84.506
ALO,11.0,0 days 00:01:24.460000,MEDIUM,12.0,1.0,,,84.46
ALO,12.0,0 days 00:01:24.624000,MEDIUM,13.0,1.0,,,84.624
ALO,13.0,0 days 00:01:24.577000,MEDIUM,14.0,1.0,,,84.577
ALO,14.0,0 days 00:01:24.396000,MEDIUM,15.0,1.0,,,84.396
ALO,15.0,0 days 00:01:24.276000,MEDIUM,16.0,1.0,,,84.276
ALO,16.0,0 days 00:01:24.206000,MEDIUM,17.0,1.0,,,84.206
ALO,17.0,0 days 00:01:24.224000,MEDIUM,18.0,1.0,,,84.224
ALO,18.0,0 days 00:01:24.146000,MEDIUM,19.0,1.0,,,84.146
ALO,19.0,0 days 00:01:24.185000,MEDIUM,20.0,1.0,,,84.185
ALO,22.0,0 days 00:01:24.078000,HARD,3.0,2.0,,,84.078
ALO,23.0,0 days 00:01:23.757000,HARD,4.0,2.0,,,83.757
