Driver,LapNumber,LapTime,Compound,TyreLife,Stint,PitInTime,PitOutTime,LapTimeSeconds
NOR,7.0,0 days 00:01:24.531000,MEDIUM,7.0,1.0,,,84.531
NOR,8.0,0 days 00:01:24.674000,MEDIUM,8.0,1.0,,,84.674
NOR,9.0,0 days 00:01:24.664000,MEDIUM,9.0,1.0,,,84.664
NOR,10.0,0 days 00:01:24.391000,MEDIUM,10.0,1.0,,,84.391
NOR,11.0,0 days 00:01:24.448000,MEDIUM,11.0,1.0,,,84.448
NOR,12.0,0 days 00:01:24.655000,MEDIUM,12.0,1.0,,,84.655
NOR,13.0,0 days 00:01:25.359000,MEDIUM,13.0,1.0,,,85.359
NOR,16.0,0 days 00:01:24.154000,HARD,2.0,2.0,,,84.154
NOR,17.0,0 days 00:01:25.585000,HARD,3.0,2.0,,,85.585
NOR,18.0,0 days 00:01:23.920000,HARD,4.0,2.0,,,83.92
NOR,19.0,0 days 00:01:24.152000,HARD,5.0,2.0,,,84.152
NOR,20.0,0 days 00:01:23.882000,HARD,6.0,2.0,,,83.882
NOR,21.0,0 days 00:01:23.753000,HARD,7.0,2.0,,,83.753
NOR,22.0,0 days 00:01:23.652000,HARD,8.0,2.0,,,83.652
NOR,23.0,0 days 00:01:23.581000,HARD,9.0,2.0,,,83.581
NOR,24.0,0 days 00:01:23.601000,HARD,10.0,2.0,,,83.601
NOR,25.0,0 days 00:01:23.321000,HARD,11.0,2.0,,,83.321
NOR,26.0,0 days 00:01:23.469000,HARD,12.0,2.0,,,83.469
NOR,27.0,0 days 00:01:23.267000,HARD,13.0,2.0,,,83.267
NOR,28.0,0 days 00:01:23.067000,HARD,14.0,2.0,,,83.067
NOR,29.0,0 days 00:01:23.300000,HARD,15.0,2.0,,,83.3
NOR,30.0,0 days 00:01:23.614000,HARD,16.0,2.0,,,83.614
NOR,31.0,0 days 00:01:24.940000,HARD,17.0,2.0,,,84.94
NOR,34.0,0 days 00:01:22.837000,HARD,2.0,3.0,,,82.837
NOR,35.0,0 days 00:01:23.137000,HARD,3.0,3.0,,,83.137
NOR,36.0,0 days 00:01:23.114000,HARD,4.0,3.0,,,83.114
NOR,37.0,0 days 00:01:23.178000,HARD,5.0,3.0,,,83.178
NOR,38.0,0 days 00:01:23.133000,HARD,6.0,3.0,,,83.133
NOR,39.0,0 days 00:01:23.061000,HARD,7.0,3.0,,,83.061
NOR,40.0,0 days 00:01:24.162000,HARD,8.0,3.0,,,84.162
NOR,41.0,0 days 00:01:22.234000,HARD,9.0,3.0,,,82.234
NOR,42.0,0 days 00:01:22.678000,HARD,10.0,3.0,,,82.678
NOR,43.0,0 days 00:01:22.250000,HARD,11.0,3.0,,,82.25
NOR,44.0,0 days 00:01:22.403000,HARD,12.0,3.0,,,82.403
NOR,45.0,0 days 00:01:22.398000,HARD,13.0,3.0,,,82.398
NOR,46.0,0 days 00:01:22.041000,HARD,14.0,3.0,,,82.041
NOR,47.0,0 days 00:01:23.852000,HARD,15.0,3.0,,,83.852
NOR,48.0,0 days 00:01:21.824000,HARD,16.0,3.0,,,81.824
NOR,49.0,0 days 00:01:22.436000,HARD,17.0,3.0,,,82.436
NOR,50.0,0 days 00:01:23.266000,HARD,18.0,3.0,,,83.266
NOR,51.0,0 days 00:01:22.269000,HARD,19.0,3.0,,,82.269
NOR,52.0,0 days 00:01:22.302000,HARD,20.0,3.0,,,82.302
NOR,53.0,0 days 00:01:21.432000,HARD,21.0,3.0,,,81.432
SAI,1.0,0 days 00:01:29.345000,MEDIUM,1.0,1.0,,,89.345
SAI,2.0,0 days 00:01:25.731000,MEDIUM,2.0,1.0,,,85.731
SAI,3.0,0 days 00:01:25.358000,MEDIUM,3.0,1.0,,,85.358
SAI,4.0,0 days 00:01:25.086000,MEDIUM,4.0,1.0,,,85.086
SAI,5.0,0 days 00:01:25.006000,MEDIUM,5.0,1.0,,,85.006
SAI,6.0,0 days 00:01:24.642000,MEDIUM,6.0,1.0,,,84.642
SAI,7.0,0 days 00:01:24.715000,MEDIUM,7.0,1.0,,,84.715
SAI,8.0,0 days 00:01:24.870000,MEDIUM,8.0,1.0,,,84.87
SAI,9.0,0 days 00:01:24.774000,MEDIUM,9.0,1.0,,,84.774
SAI,10.0,0 days 00:01:24.684000,MEDIUM,10.0,1.0,,,84.684
SAI,11.0,0 days 00:01:25.066000,MEDIUM,11.0,1.0,,,85.066
SAI,12.0,0 days 00:01:25.276000,MEDIUM,12.0,1.0,,,85.276
SAI,13.0,0 days 00:01:25.423000,MEDIUM,13.0,1.0,,,85.423
SAI,14.0,0 days 00:01:25.234000,MEDIUM,14.0,1.0,,,85.234
SAI,15.0,0 days 00:01:25.183000,MEDIUM,15.0,1.0,,,85.183
SAI,16.0,0 days 00:01:25.341000,MEDIUM,16.0,1.0,,,85.341
SAI,17.0,0 days 00:01:25.407000,MEDIUM,17.0,1.0,,,85.407
SAI,18.0,0 days 00:01:25.678000,MEDIUM,18.0,1.0,,,85.678
SAI,21.0,0 days 00:01:24.499000,HARD,2.0,2.0,,,84.499
SAI,22.0,0 days 00:01:24.226000,HARD,3.0,2.0,,,84.226
SAI,23.0,0 days 00:01:24.557000,HARD,4.0,2.0,,,84.557
SAI,24.0,0 days 00:01:23.682000,HARD,5.0,2.0,,,83.682
SAI,25.0,0 days 00:01:23.687000,HARD,6.0,2.0,,,83.687
SAI,26.0,0 days 00:01:23.503000,HARD,7.0,2.0,,,83.503
SAI,27.0,0 days 00:01:23.503000,HARD,8.0,2.0,,,83.503
SAI,28.0,0 days 00:01:23.751000,HARD,9.0,2.0,,,83.751
SAI,29.0,0 days 00:01:23.473000,HARD,10.0,2.0,,,83.473
SAI,30.0,0 days 00:01:23.584000,HARD,11.0,2.0,,,83.584
SAI,31.0,0 days 00:01:23.330000,HARD,12.0,2.0,,,83.33
SAI,32.0,0 days 00:01:23.354000,HARD,13.0,2.0,,,83.354
SAI,33.0,0 days 00:01:23.412000,HARD,14.0,2.0,,,83.412
SAI,34.0,0 days 00:01:23.285000,HARD,15.0,2.0,,,83.285
SAI,35.0,0 days 00:01:23.334000,HARD,16.0,2.0,,,83.334
SAI,36.0,0 days 00:01:23.270000,HARD,17.0,2.0,,,83.27
SAI,37.0,0 days 00:01:23.290000,HARD,18.0,2.0,,,83.29
SAI,38.0,0 days 00:01:23.551000,HARD,19.0,2.0,,,83.551
SAI,39.0,0 days 00:01:23.809000,HARD,20.0,2.0,,,83.809
SAI,40.0,0 days 00:01:23.803000,HARD,21.0,2.0,,,83.803
SAI,41.0,0 days 00:01:23.337000,HARD,22.0,2.0,,,83.337
SAI,42.0,0 days 00:01:23.838000,HARD,23.0,2.0,,,83.838
SAI,43.0,0 days 00:01:23.793000,HARD,24.0,2.0,,,83.793
SAI,44.0,0 days 00:01:23.931000,HARD,25.0,2.0,,,83.931
SAI,45.0,0 days 00:01:25.113000,HARD,26.0,2.0,,,85.113
SAI,46.0,0 days 00:01:24.001000,HARD,27.0,2.0,,,84.001
SAI,47.0,0 days 00:01:24.090000,HARD,28.0,2.0,,,84.09
SAI,48.0,0 days 00:01:24.939000,HARD,29.0,2.0,,,84.939
SAI,49.0,0 days 00:01:23.921000,HARD,30.0,2.0,,,83.921
SAI,50.0,0 days 00:01:23.769000,HARD,31.0,2.0,,,83.769
SAI,51.0,0 days 00:01:23.754000,HARD,32.0,2.0,,,83.754
SAI,52.0,0 days 00:01:23.722000,HARD,33.0,2.0,,,83.722
SAI,53.0,0 days 00:01:23.219000,HARD,34.0,2.0,,,83.219
HAM,1.0,0 days 00:01:29.674000,MEDIUM,1.0,1.0,,,89.674
HAM,2.0,0 days 00:01:26.043000,MEDIUM,2.0,1.0,,,86.043
HAM,3.0,0 days 00:01:25.630000,MEDIUM,3.0,1.0,,,85.63
HAM,4.0,0 days 00:01:25.722000,MEDIUM,4.0,1.0,,,85.722
HAM,5.0,0 days 00:01:24.771000,MEDIUM,5.0,1.0,,,84.771
HAM,6.0,0 days 00:01:24.919000,MEDIUM,6.0,1.0,,,84.919
HAM,7.0,0 days 00:01:25.205000,MEDIUM,7.0,1.0,,,85.205
HAM,8.0,0 days 00:01:24.871000,MEDIUM,8.0,1.0,,,84.871
HAM,9.0,0 days 00:01:25.035000,MEDIUM,9.0,1.0,,,85.035
HAM,10.0,0 days 00:01:24.909000,MEDIUM,10.0,1.0,,,84.909
HAM,11.0,0 days 00:01:24.938000,MEDIUM,11.0,1.0,,,84.938
HAM,12.0,0 days 00:01:24.932000,MEDIUM,12.0,1.0,,,84.932
HAM,13.0,0 days 00:01:25.329000,MEDIUM,13.0,1.0,,,85.329
HAM,14.0,0 days 00:01:25.817000,MEDIUM,14.0,1.0,,,85.817
HAM,17.0,0 days 00:01:24.843000,HARD,2.0,2.0,,,84.843
HAM,18.0,0 days 00:01:24.831000,HARD,3.0,2.0,,,84.831
HAM,19.0,0 days 00:01:24.649000,HARD,4.0,2.0,,,84.649
HAM,20.0,0 days 00:01:24.640000,HARD,5.0,2.0,,,84.64
HAM,21.0,0 days 00:01:24.915000,HARD,6.0,2.0,,,84.915
HAM,22.0,0 days 00:01:24.613000,HARD,7.0,2.0,,,84.613
HAM,23.0,0 days 00:01:24.132000,HARD,8.0,2.0,,,84.132
HAM,24.0,0 days 00:01:23.818000,HARD,9.0,2.0,,,83.818
HAM,25.0,0 days 00:01:23.804000,HARD,10.0,2.0,,,83.804
HAM,26.0,0 days 00:01:23.673000,HARD,11.0,2.0,,,83.673
HAM,27.0,0 days 00:01:23.495000,HARD,12.0,2.0,,,83.495
HAM,28.0,0 days 00:01:23.640000,HARD,13.0,2.0,,,83.64
HAM,29.0,0 days 00:01:23.507000,HARD,14.0,2.0,,,83.507
HAM,30.0,0 days 00:01:23.445000,HARD,15.0,2.0,,,83.445
HAM,31.0,0 days 00:01:23.360000,HARD,16.0,2.0,,,83.36
HAM,32.0,0 days 00:01:23.328000,HARD,17.0,2.0,,,83.328
HAM,33.0,0 days 00:01:23.397000,HARD,18.0,2.0,,,83.397
HAM,34.0,0 days 00:01:23.531000,HARD,19.0,2.0,,,83.531
HAM,35.0,0 days 00:01:23.378000,HARD,20.0,2.0,,,83.378
HAM,36.0,0 days 00:01:23.601000,HARD,21.0,2.0,,,83.601
HAM,39.0,0 days 00:01:22.968000,HARD,2.0,3.0,,,82.968
HAM,40.0,0 days 00:01:23.012000,HARD,3.0,3.0,,,83.012
HAM,41.0,0 days 00:01:22.927000,HARD,4.0,3.0,,,82.927
HAM,42.0,0 days 00:01:22.520000,HARD,5.0,3.0,,,82.52
HAM,43.0,0 days 00:01:22.396000,HARD,6.0,3.0,,,82.396
HAM,44.0,0 days 00:01:22.136000,HARD,7.0,3.0,,,82.136
HAM,45.0,0 days 00:01:22.176000,HARD,8.0,3.0,,,82.176
HAM,46.0,0 days 00:01:22.307000,HARD,9.0,3.0,,,82.307
HAM,47.0,0 days 00:01:22.471000,HARD,10.0,3.0,,,82.471
HAM,48.0,0 days 00:01:22.794000,HARD,11.0,3.0,,,82.794
HAM,49.0,0 days 00:01:22.446000,HARD,12.0,3.0,,,82.446
HAM,50.0,0 days 00:01:22.243000,HARD,13.0,3.0,,,82.243
HAM,51.0,0 days 00:01:22.737000,HARD,14.0,3.0,,,82.737
HAM,52.0,0 days 00:01:25.703000,HARD,15.0,3.0,,,85.703
HAM,53.0,0 days 00:01:21.512000,HARD,16.0,3.0,,,81.512
VER,1.0,0 days 00:01:30.354000,HARD,1.0,1.0,,,90.354
VER,2.0,0 days 00:01:26.170000,HARD,2.0,1.0,,,86.17
VER,3.0,0 days 00:01:25.855000,HARD,3.0,1.0,,,85.855
VER,4.0,0 days 00:01:25.633000,HARD,4.0,1.0,,,85.633
VER,5.0,0 days 00:01:25.218000,HARD,5.0,1.0,,,85.218
VER,6.0,0 days 00:01:25.096000,HARD,6.0,1.0,,,85.096
VER,7.0,0 days 00:01:25.042000,HARD,7.0,1.0,,,85.042
VER,8.0,0 days 00:01:24.918000,HARD,8.0,1.0,,,84.918
VER,9.0,0 days 00:01:25.050000,HARD,9.0,1.0,,,85.05
VER,10.0,0 days 00:01:24.964000,HARD,10.0,1.0,,,84.964
VER,11.0,0 days 00:01:24.978000,HARD,11.0,1.0,,,84.978
VER,12.0,0 days 00:01:24.968000,HARD,12.0,1.0,,,84.968
VER,13.0,0 days 00:01:24.957000,HARD,13.0,1.0,,,84.957
VER,14.0,0 days 00:01:25.287000,HARD,14.0,1.0,,,85.287
VER,15.0,0 days 00:01:25.746000,HARD,15.0,1.0,,,85.746
VER,16.0,0 days 00:01:25.244000,HARD,16.0,1.0,,,85.244
VER,17.0,0 days 00:01:25.340000,HARD,17.0,1.0,,,85.34
VER,18.0,0 days 00:01:25.469000,HARD,18.0,1.0,,,85.469
VER,19.0,0 days 00:01:25.537000,HARD,19.0,1.0,,,85.537
VER,20.0,0 days 00:01:25.559000,HARD,20.0,1.0,,,85.559
VER,21.0,0 days 00:01:25.381000,HARD,21.0,1.0,,,85.381
VER,24.0,0 days 00:01:23.545000,HARD,2.0,2.0,,,83.545
VER,25.0,0 days 00:01:23.801000,HARD,3.0,2.0,,,83.801
VER,26.0,0 days 00:01:23.618000,HARD,4.0,2.0,,,83.618
VER,27.0,0 days 00:01:23.524000,HARD,5.0,2.0,,,83.524
VER,28.0,0 days 00:01:23.509000,HARD,6.0,2.0,,,83.509
VER,29.0,0 days 00:01:23.452000,HARD,7.0,2.0,,,83.452
VER,30.0,0 days 00:01:23.542000,HARD,8.0,2.0,,,83.542
VER,31.0,0 days 00:01:23.424000,HARD,9.0,2.0,,,83.424
VER,32.0,0 days 00:01:23.490000,HARD,10.0,2.0,,,83.49
VER,33.0,0 days 00:01:23.621000,HARD,11.0,2.0,,,83.621
VER,34.0,0 days 00:01:23.576000,HARD,12.0,2.0,,,83.576
VER,35.0,0 days 00:01:23.589000,HARD,13.0,2.0,,,83.589
VER,36.0,0 days 00:01:23.559000,HARD,14.0,2.0,,,83.559
VER,37.0,0 days 00:01:23.485000,HARD,15.0,2.0,,,83.485
VER,38.0,0 days 00:01:23.427000,HARD,16.0,2.0,,,83.427
VER,39.0,0 days 00:01:23.501000,HARD,17.0,2.0,,,83.501
VER,40.0,0 days 00:01:24.337000,HARD,18.0,2.0,,,84.337
VER,43.0,0 days 00:01:21.745000,MEDIUM,2.0,3.0,,,81.745
VER,44.0,0 days 00:01:23.045000,MEDIUM,3.0,3.0,,,83.045
VER,45.0,0 days 00:01:23.363000,MEDIUM,4.0,3.0,,,83.363
VER,46.0,0 days 00:01:22.941000,MEDIUM,5.0,3.0,,,82.941
VER,47.0,0 days 00:01:22.520000,MEDIUM,6.0,3.0,,,82.52
VER,48.0,0 days 00:01:22.570000,MEDIUM,7.0,3.0,,,82.57
VER,49.0,0 days 00:01:22.584000,MEDIUM,8.0,3.0,,,82.584
VER,50.0,0 days 00:01:22.585000,MEDIUM,9.0,3.0,,,82.585
VER,51.0,0 days 00:01:22.574000,MEDIUM,10.0,3.0,,,82.574
VER,52.0,0 days 00:01:22.920000,MEDIUM,11.0,3.0,,,82.92
VER,53.0,0 days 00:01:23.711000,MEDIUM,12.0,3.0,,,83.711
RUS,1.0,0 days 00:01:31.512000,MEDIUM,1.0,1.0,,,91.512
RUS,2.0,0 days 00:01:26.055000,MEDIUM,2.0,1.0,,,86.055
RUS,3.0,0 days 00:01:25.733000,MEDIUM,3.0,1.0,,,85.733
RUS,4.0,0 days 00:01:25.762000,MEDIUM,4.0,1.0,,,85.762
RUS,5.0,0 days 00:01:25.494000,MEDIUM,5.0,1.0,,,85.494
RUS,6.0,0 days 00:01:25.101000,MEDIUM,6.0,1.0,,,85.101
RUS,7.0,0 days 00:01:25.046000,MEDIUM,7.0,1.0,,,85.046
RUS,8.0,0 days 00:01:25.216000,MEDIUM,8.0,1.0,,,85.216
RUS,9.0,0 days 00:01:25.115000,MEDIUM,9.0,1.0,,,85.115
RUS,10.0,0 days 00:01:25.468000,MEDIUM,10.0,1.0,,,85.468
RUS,13.0,0 days 00:01:24.546000,HARD,2.0,2.0,,,84.546
RUS,14.0,0 days 00:01:24.548000,HARD,3.0,2.0,,,84.548
RUS,15.0,0 days 00:01:24.560000,HARD,4.0,2.0,,,84.56
RUS,16.0,0 days 00:01:24.692000,HARD,5.0,2.0,,,84.692
RUS,17.0,0 days 00:01:24.546000,HARD,6.0,2.0,,,84.546
RUS,18.0,0 days 00:01:24.521000,HARD,7.0,2.0,,,84.521
RUS,19.0,0 days 00:01:24.706000,HARD,8.0,2.0,,,84.706
RUS,20.0,0 days 00:01:25.504000,HARD,9.0,2.0,,,85.504
RUS,21.0,0 days 00:01:24.626000,HARD,10.0,2.0,,,84.626
RUS,22.0,0 days 00:01:24.711000,HARD,11.0,2.0,,,84.711
RUS,23.0,0 days 00:01:24.624000,HARD,12.0,2.0,,,84.624
RUS,24.0,0 days 00:01:24.621000,HARD,13.0,2.0,,,84.621
RUS,25.0,0 days 00:01:25.174000,HARD,14.0,2.0,,,85.174
RUS,26.0,0 days 00:01:23.575000,HARD,15.0,2.0,,,83.575
RUS,27.0,0 days 00:01:23.732000,HARD,16.0,2.0,,,83.732
RUS,28.0,0 days 00:01:23.383000,HARD,17.0,2.0,,,83.383
RUS,29.0,0 days 00:01:23.516000,HARD,18.0,2.0,,,83.516
RUS,30.0,0 days 00:01:23.177000,HARD,19.0,2.0,,,83.177
RUS,31.0,0 days 00:01:25.331000,HARD,20.0,2.0,,,85.331
RUS,32.0,0 days 00:01:23.542000,HARD,21.0,2.0,,,83.542
RUS,35.0,0 days 00:01:22.944000,HARD,2.0,3.0,,,82.944
RUS,36.0,0 days 00:01:23.333000,HARD,3.0,3.0,,,83.333
RUS,37.0,0 days 00:01:23.158000,HARD,4.0,3.0,,,83.158
RUS,38.0,0 days 00:01:25.166000,HARD,5.0,3.0,,,85.166
RUS,39.0,0 days 00:01:23.142000,HARD,6.0,3.0,,,83.142
RUS,40.0,0 days 00:01:22.886000,HARD,7.0,3.0,,,82.886
RUS,41.0,0 days 00:01:24.039000,HARD,8.0,3.0,,,84.039
RUS,42.0,0 days 00:01:22.799000,HARD,9.0,3.0,,,82.799
RUS,43.0,0 days 00:01:22.939000,HARD,10.0,3.0,,,82.939
RUS,44.0,0 days 00:01:22.923000,HARD,11.0,3.0,,,82.923
RUS,45.0,0 days 00:01:22.685000,HARD,12.0,3.0,,,82.685
RUS,46.0,0 days 00:01:22.419000,HARD,13.0,3.0,,,82.419
RUS,47.0,0 days 00:01:22.343000,HARD,14.0,3.0,,,82.343
RUS,48.0,0 days 00:01:22.165000,HARD,15.0,3.0,,,82.165
RUS,49.0,0 days 00:01:22.036000,HARD,16.0,3.0,,,82.036
RUS,50.0,0 days 00:01:22.156000,HARD,17.0,3.0,,,82.156
RUS,51.0,0 days 00:01:22.311000,HARD,18.0,3.0,,,82.311
RUS,52.0,0 days 00:01:22.447000,HARD,19.0,3.0,,,82.447
RUS,53.0,0 days 00:01:22.700000,HARD,20.0,3.0,,,82.7
PER,1.0,0 days 00:01:31.698000,HARD,1.0,1.0,,,91.698
PER,2.0,0 days 00:01:26.411000,HARD,2.0,1.0,,,86.411
PER,3.0,0 days 00:01:25.757000,HARD,3.0,1.0,,,85.757
