Driver,LapNumber,LapTime,Compound,TyreLife,Stint,PitInTime,PitOutTime,LapTimeSeconds
NOR,42.0,0 days 00:01:30.006000,SOFT,5.0,3.0,,,90.006
NOR,43.0,0 days 00:01:29.262000,SOFT,6.0,3.0,,,89.262
NOR,44.0,0 days 00:01:29.752000,SOFT,7.0,3.0,,,89.752
NOR,45.0,0 days 00:01:29.635000,SOFT,8.0,3.0,,,89.635
NOR,46.0,0 days 00:01:29.960000,SOFT,9.0,3.0,,,89.96
NOR,47.0,0 days 00:01:29.838000,SOFT,10.0,3.0,,,89.838
NOR,48.0,0 days 00:01:30.556000,SOFT,11.0,3.0,,,90.556
NOR,49.0,0 days 00:01:30.515000,SOFT,12.0,3.0,,,90.515
NOR,50.0,0 days 00:01:30.544000,SOFT,13.0,3.0,,,90.544
NOR,51.0,0 days 00:01:30.769000,SOFT,14.0,3.0,,,90.769
NOR,52.0,0 days 00:01:30.913000,SOFT,15.0,3.0,,,90.913
PIA,1.0,0 days 00:01:38.008000,MEDIUM,1.0,1.0,,,98.008
PIA,2.0,0 days 00:01:32.361000,MEDIUM,2.0,1.0,,,92.361
PIA,3.0,0 days 00:01:31.927000,MEDIUM,3.0,1.0,,,91.927
PIA,4.0,0 days 00:01:31.919000,MEDIUM,4.0,1.0,,,91.919
PIA,5.0,0 days 00:01:31.832000,MEDIUM,5.0,1.0,,,91.832
PIA,6.0,0 days 00:01:32.062000,MEDIUM,6.0,1.0,,,92.062
PIA,7.0,0 days 00:01:31.925000,MEDIUM,7.0,1.0,,,91.925
PIA,8.0,0 days 00:01:31.994000,MEDIUM,8.0,1.0,,,91.994
PIA,9.0,0 days 00:01:32,MEDIUM,9.0,1.0,,,92.0
PIA,10.0,0 days 00:01:31.811000,MEDIUM,10.0,1.0,,,91.811
PIA,11.0,0 days 00:01:31.855000,MEDIUM,11.0,1.0,,,91.855
PIA,12.0,0 days 00:01:31.663000,MEDIUM,12.0,1.0,,,91.663
PIA,13.0,0 days 00:01:31.896000,MEDIUM,13.0,1.0,,,91.896
PIA,14.0,0 days 00:01:31.697000,MEDIUM,14.0,1.0,,,91.697
PIA,15.0,0 days 00:01:31.514000,MEDIUM,15.0,1.0,,,91.514
PIA,16.0,0 days 00:01:32.118000,MEDIUM,16.0,1.0,,,92.118
PIA,17.0,0 days 00:01:33.988000,MEDIUM,17.0,1.0,,,93.988
PIA,18.0,0 days 00:01:34.269000,MEDIUM,18.0,1.0,,,94.269
PIA,19.0,0 days 00:01:40.728000,MEDIUM,19.0,1.0,,,100.728
PIA,20.0,0 days 00:01:37.348000,MEDIUM,20.0,1.0,,,97.348
PIA,21.0,0 days 00:01:31.819000,MEDIUM,21.0,1.0,,,91.819
PIA,22.0,0 days 00:01:31.169000,MEDIUM,22.0,1.0,,,91.169
PIA,23.0,0 days 00:01:30.976000,MEDIUM,23.0,1.0,,,90.976
PIA,24.0,0 days 00:01:31.392000,MEDIUM,24.0,1.0,,,91.392
PIA,25.0,0 days 00:01:34.271000,MEDIUM,25.0,1.0,,,94.271
PIA,26.0,0 days 00:01:40.622000,MEDIUM,26.0,1.0,,,100.622
PIA,27.0,0 days 00:01:49.747000,MEDIUM,27.0,1.0,,,109.747
PIA,30.0,0 days 00:01:40.492000,INTERMEDIATE,2.0,2.0,,,100.492
PIA,31.0,0 days 00:01:42.161000,INTERMEDIATE,3.0,2.0,,,102.161
PIA,32.0,0 days 00:01:43.137000,INTERMEDIATE,4.0,2.0,,,103.137
PIA,33.0,0 days 00:01:43.325000,INTERMEDIATE,5.0,2.0,,,103.325
PIA,34.0,0 days 00:01:43.954000,INTERMEDIATE,6.0,2.0,,,103.954
PIA,35.0,0 days 00:01:43.309000,INTERMEDIATE,7.0,2.0,,,103.309
PIA,36.0,0 days 00:01:42.520000,INTERMEDIATE,8.0,2.0,,,102.52
PIA,37.0,0 days 00:01:39.635000,INTERMEDIATE,9.0,2.0,,,99.635
PIA,40.0,0 days 00:01:29.913000,MEDIUM,2.0,3.0,,,89.913
PIA,41.0,0 days 00:01:29.574000,MEDIUM,3.0,3.0,,,89.574
PIA,42.0,0 days 00:01:29.581000,MEDIUM,4.0,3.0,,,89.581
PIA,43.0,0 days 00:01:29.286000,MEDIUM,5.0,3.0,,,89.286
PIA,44.0,0 days 00:01:29.221000,MEDIUM,6.0,3.0,,,89.221
PIA,45.0,0 days 00:01:29.222000,MEDIUM,7.0,3.0,,,89.222
PIA,46.0,0 days 00:01:29.233000,MEDIUM,8.0,3.0,,,89.233
PIA,47.0,0 days 00:01:29.049000,MEDIUM,9.0,3.0,,,89.049
PIA,48.0,0 days 00:01:29.124000,MEDIUM,10.0,3.0,,,89.124
PIA,49.0,0 days 00:01:29.283000,MEDIUM,11.0,3.0,,,89.283
PIA,50.0,0 days 00:01:29.958000,MEDIUM,12.0,3.0,,,89.958
PIA,51.0,0 days 00:01:28.748000,MEDIUM,13.0,3.0,,,88.748
PIA,52.0,0 days 00:01:29.928000,MEDIUM,14.0,3.0,,,89.928
SAI,1.0,0 days 00:01:38.699000,MEDIUM,1.0,1.0,,,98.699
SAI,2.0,0 days 00:01:32.359000,MEDIUM,2.0,1.0,,,92.359
SAI,3.0,0 days 00:01:32.102000,MEDIUM,3.0,1.0,,,92.102
SAI,4.0,0 days 00:01:32.045000,MEDIUM,4.0,1.0,,,92.045
SAI,5.0,0 days 00:01:31.939000,MEDIUM,5.0,1.0,,,91.939
SAI,6.0,0 days 00:01:31.900000,MEDIUM,6.0,1.0,,,91.9
SAI,7.0,0 days 00:01:32.702000,MEDIUM,7.0,1.0,,,92.702
SAI,8.0,0 days 00:01:32.372000,MEDIUM,8.0,1.0,,,92.372
SAI,9.0,0 days 00:01:32.484000,MEDIUM,9.0,1.0,,,92.484
SAI,10.0,0 days 00:01:32.362000,MEDIUM,10.0,1.0,,,92.362
SAI,11.0,0 days 00:01:32.123000,MEDIUM,11.0,1.0,,,92.123
SAI,12.0,0 days 00:01:32.358000,MEDIUM,12.0,1.0,,,92.358
SAI,13.0,0 days 00:01:32.251000,MEDIUM,13.0,1.0,,,92.251
SAI,14.0,0 days 00:01:32.106000,MEDIUM,14.0,1.0,,,92.106
SAI,15.0,0 days 00:01:31.916000,MEDIUM,15.0,1.0,,,91.916
SAI,16.0,0 days 00:01:32.455000,MEDIUM,16.0,1.0,,,92.455
SAI,17.0,0 days 00:01:34.228000,MEDIUM,17.0,1.0,,,94.228
SAI,18.0,0 days 00:01:34.310000,MEDIUM,18.0,1.0,,,94.31
SAI,19.0,0 days 00:01:40.510000,MEDIUM,19.0,1.0,,,100.51
SAI,20.0,0 days 00:01:36.538000,MEDIUM,20.0,1.0,,,96.538
SAI,21.0,0 days 00:01:33.507000,MEDIUM,21.0,1.0,,,93.507
SAI,22.0,0 days 00:01:32.157000,MEDIUM,22.0,1.0,,,92.157
SAI,23.0,0 days 00:01:32.297000,MEDIUM,23.0,1.0,,,92.297
SAI,24.0,0 days 00:01:32.734000,MEDIUM,24.0,1.0,,,92.734
SAI,25.0,0 days 00:01:35.143000,MEDIUM,25.0,1.0,,,95.143
SAI,28.0,0 days 00:01:42.641000,INTERMEDIATE,2.0,2.0,,,102.641
SAI,29.0,0 days 00:01:42.447000,INTERMEDIATE,3.0,2.0,,,102.447
SAI,30.0,0 days 00:01:42.737000,INTERMEDIATE,4.0,2.0,,,102.737
SAI,31.0,0 days 00:01:43.007000,INTERMEDIATE,5.0,2.0,,,103.007
SAI,32.0,0 days 00:01:43.298000,INTERMEDIATE,6.0,2.0,,,103.298
SAI,33.0,0 days 00:01:43.201000,INTERMEDIATE,7.0,2.0,,,103.201
SAI,34.0,0 days 00:01:42.794000,INTERMEDIATE,8.0,2.0,,,102.794
SAI,35.0,0 days 00:01:43.590000,INTERMEDIATE,9.0,2.0,,,103.59
SAI,36.0,0 days 00:01:42.748000,INTERMEDIATE,10.0,2.0,,,102.748
SAI,37.0,0 days 00:01:40.432000,INTERMEDIATE,11.0,2.0,,,100.432
SAI,38.0,0 days 00:01:38.370000,INTERMEDIATE,12.0,2.0,,,98.37
SAI,41.0,0 days 00:01:30.475000,HARD,2.0,3.0,,,90.475
SAI,42.0,0 days 00:01:29.872000,HARD,3.0,3.0,,,89.872
SAI,43.0,0 days 00:01:29.872000,HARD,4.0,3.0,,,89.872
SAI,44.0,0 days 00:01:29.739000,HARD,5.0,3.0,,,89.739
SAI,45.0,0 days 00:01:29.589000,HARD,6.0,3.0,,,89.589
SAI,46.0,0 days 00:01:29.588000,HARD,7.0,3.0,,,89.588
SAI,47.0,0 days 00:01:29.553000,HARD,8.0,3.0,,,89.553
SAI,48.0,0 days 00:01:29.415000,HARD,9.0,3.0,,,89.415
SAI,49.0,0 days 00:01:29.439000,HARD,10.0,3.0,,,89.439
SAI,52.0,0 days 00:01:28.293000,SOFT,5.0,4.0,,,88.293
HUL,1.0,0 days 00:01:40.166000,MEDIUM,1.0,1.0,,,100.166
HUL,2.0,0 days 00:01:32.844000,MEDIUM,2.0,1.0,,,92.844
HUL,3.0,0 days 00:01:32.605000,MEDIUM,3.0,1.0,,,92.605
HUL,4.0,0 days 00:01:32.563000,MEDIUM,4.0,1.0,,,92.563
HUL,5.0,0 days 00:01:32.768000,MEDIUM,5.0,1.0,,,92.768
HUL,6.0,0 days 00:01:32.697000,MEDIUM,6.0,1.0,,,92.697
HUL,7.0,0 days 00:01:32.733000,MEDIUM,7.0,1.0,,,92.733
HUL,8.0,0 days 00:01:32.802000,MEDIUM,8.0,1.0,,,92.802
HUL,9.0,0 days 00:01:32.396000,MEDIUM,9.0,1.0,,,92.396
HUL,10.0,0 days 00:01:32.439000,MEDIUM,10.0,1.0,,,92.439
HUL,11.0,0 days 00:01:32.428000,MEDIUM,11.0,1.0,,,92.428
HUL,12.0,0 days 00:01:32.401000,MEDIUM,12.0,1.0,,,92.401
HUL,13.0,0 days 00:01:32.468000,MEDIUM,13.0,1.0,,,92.468
HUL,14.0,0 days 00:01:32.621000,MEDIUM,14.0,1.0,,,92.621
HUL,15.0,0 days 00:01:32.672000,MEDIUM,15.0,1.0,,,92.672
HUL,16.0,0 days 00:01:33.194000,MEDIUM,16.0,1.0,,,93.194
HUL,17.0,0 days 00:01:35.447000,MEDIUM,17.0,1.0,,,95.447
HUL,18.0,0 days 00:01:35.834000,MEDIUM,18.0,1.0,,,95.834
HUL,19.0,0 days 00:01:45.752000,MEDIUM,19.0,1.0,,,105.752
HUL,20.0,0 days 00:01:37.529000,MEDIUM,20.0,1.0,,,97.529
HUL,21.0,0 days 00:01:32.649000,MEDIUM,21.0,1.0,,,92.649
HUL,22.0,0 days 00:01:32.233000,MEDIUM,22.0,1.0,,,92.233
HUL,23.0,0 days 00:01:32.612000,MEDIUM,23.0,1.0,,,92.612
HUL,24.0,0 days 00:01:33.352000,MEDIUM,24.0,1.0,,,93.352
HUL,25.0,0 days 00:01:35.918000,MEDIUM,25.0,1.0,,,95.918
HUL,28.0,0 days 00:01:41.897000,INTERMEDIATE,2.0,2.0,,,101.897
HUL,29.0,0 days 00:01:42.641000,INTERMEDIATE,3.0,2.0,,,102.641
HUL,30.0,0 days 00:01:42.811000,INTERMEDIATE,4.0,2.0,,,102.811
HUL,31.0,0 days 00:01:43.274000,INTERMEDIATE,5.0,2.0,,,103.274
HUL,32.0,0 days 00:01:44.134000,INTERMEDIATE,6.0,2.0,,,104.134
HUL,33.0,0 days 00:01:43.685000,INTERMEDIATE,7.0,2.0,,,103.685
HUL,34.0,0 days 00:01:44.263000,INTERMEDIATE,8.0,2.0,,,104.263
HUL,35.0,0 days 00:01:44.042000,INTERMEDIATE,9.0,2.0,,,104.042
HUL,36.0,0 days 00:01:43.044000,INTERMEDIATE,10.0,2.0,,,103.044
HUL,37.0,0 days 00:01:40.657000,INTERMEDIATE,11.0,2.0,,,100.657
HUL,38.0,0 days 00:01:38.854000,INTERMEDIATE,12.0,2.0,,,98.854
HUL,41.0,0 days 00:01:31.097000,SOFT,5.0,3.0,,,91.097
HUL,42.0,0 days 00:01:30.701000,SOFT,6.0,3.0,,,90.701
HUL,43.0,0 days 00:01:29.836000,SOFT,7.0,3.0,,,89.836
HUL,44.0,0 days 00:01:30.392000,SOFT,8.0,3.0,,,90.392
HUL,45.0,0 days 00:01:30.048000,SOFT,9.0,3.0,,,90.048
HUL,46.0,0 days 00:01:30.185000,SOFT,10.0,3.0,,,90.185
HUL,47.0,0 days 00:01:29.864000,SOFT,11.0,3.0,,,89.864
HUL,48.0,0 days 00:01:30.365000,SOFT,12.0,3.0,,,90.365
HUL,49.0,0 days 00:01:30.371000,SOFT,13.0,3.0,,,90.371
HUL,50.0,0 days 00:01:30.470000,SOFT,14.0,3.0,,,90.47
HUL,51.0,0 days 00:01:30.696000,SOFT,15.0,3.0,,,90.696
HUL,52.0,0 days 00:01:30.847000,SOFT,16.0,3.0,,,90.847
STR,1.0,0 days 00:01:39.108000,MEDIUM,1.0,1.0,,,99.108
STR,2.0,0 days 00:01:32.683000,MEDIUM,2.0,1.0,,,92.683
STR,3.0,0 days 00:01:32.307000,MEDIUM,3.0,1.0,,,92.307
STR,4.0,0 days 00:01:32.968000,MEDIUM,4.0,1.0,,,92.968
STR,5.0,0 days 00:01:32.706000,MEDIUM,5.0,1.0,,,92.706
STR,6.0,0 days 00:01:32.788000,MEDIUM,6.0,1.0,,,92.788
STR,7.0,0 days 00:01:32.716000,MEDIUM,7.0,1.0,,,92.716
STR,8.0,0 days 00:01:32.648000,MEDIUM,8.0,1.0,,,92.648
STR,9.0,0 days 00:01:32.291000,MEDIUM,9.0,1.0,,,92.291
STR,10.0,0 days 00:01:32.619000,MEDIUM,10.0,1.0,,,92.619
STR,11.0,0 days 00:01:32.273000,MEDIUM,11.0,1.0,,,92.273
STR,12.0,0 days 00:01:32.362000,MEDIUM,12.0,1.0,,,92.362
STR,13.0,0 days 00:01:33.092000,MEDIUM,13.0,1.0,,,93.092
STR,14.0,0 days 00:01:32.641000,MEDIUM,14.0,1.0,,,92.641
STR,15.0,0 days 00:01:32.649000,MEDIUM,15.0,1.0,,,92.649
STR,16.0,0 days 00:01:33.091000,MEDIUM,16.0,1.0,,,93.091
STR,17.0,0 days 00:01:35.713000,MEDIUM,17.0,1.0,,,95.713
STR,18.0,0 days 00:01:35.789000,MEDIUM,18.0,1.0,,,95.789
STR,19.0,0 days 00:01:47.568000,MEDIUM,19.0,1.0,,,107.568
STR,20.0,0 days 00:01:37.491000,MEDIUM,20.0,1.0,,,97.491
STR,21.0,0 days 00:01:33.291000,MEDIUM,21.0,1.0,,,93.291
STR,22.0,0 days 00:01:32.495000,MEDIUM,22.0,1.0,,,92.495
STR,23.0,0 days 00:01:33.062000,MEDIUM,23.0,1.0,,,93.062
STR,24.0,0 days 00:01:34.585000,MEDIUM,24.0,1.0,,,94.585
STR,25.0,0 days 00:01:35.351000,MEDIUM,25.0,1.0,,,95.351
STR,28.0,0 days 00:01:42.187000,INTERMEDIATE,2.0,2.0,,,102.187
STR,29.0,0 days 00:01:42.992000,INTERMEDIATE,3.0,2.0,,,102.992
STR,30.0,0 days 00:01:43.066000,INTERMEDIATE,4.0,2.0,,,103.066
STR,31.0,0 days 00:01:43.714000,INTERMEDIATE,5.0,2.0,,,103.714
STR,32.0,0 days 00:01:44.545000,INTERMEDIATE,6.0,2.0,,,104.545
STR,33.0,0 days 00:01:44.213000,INTERMEDIATE,7.0,2.0,,,104.213
STR,34.0,0 days 00:01:44.171000,INTERMEDIATE,8.0,2.0,,,104.171
STR,35.0,0 days 00:01:44.422000,INTERMEDIATE,9.0,2.0,,,104.422
STR,36.0,0 days 00:01:43,INTERMEDIATE,10.0,2.0,,,103.0
STR,37.0,0 days 00:01:40.825000,INTERMEDIATE,11.0,2.0,,,100.825
STR,38.0,0 days 00:01:39.373000,INTERMEDIATE,12.0,2.0,,,99.373
STR,41.0,0 days 00:01:30.098000,MEDIUM,2.0,3.0,,,90.098
STR,42.0,0 days 00:01:30.161000,MEDIUM,3.0,3.0,,,90.161
STR,43.0,0 days 00:01:30.196000,MEDIUM,4.0,3.0,,,90.196
STR,44.0,0 days 00:01:30.030000,MEDIUM,5.0,3.0,,,90.03
STR,45.0,0 days 00:01:30.025000,MEDIUM,6.0,3.0,,,90.025
STR,46.0,0 days 00:01:29.897000,MEDIUM,7.0,3.0,,,89.897
STR,47.0,0 days 00:01:29.925000,MEDIUM,8.0,3.0,,,89.925
STR,48.0,0 days 00:01:30.237000,MEDIUM,9.0,3.0,,,90.237
STR,49.0,0 days 00:01:29.969000,MEDIUM,10.0,3.0,,,89.969
