Driver,LapNumber,LapTime,Compound,TyreLife,Stint,PitInTime,PitOutTime,LapTimeSeconds
SAI,26.0,0 days 00:01:44.287000,INTERMEDIATE,15.0,2.0,,,104.287
SAI,27.0,0 days 00:01:43.772000,INTERMEDIATE,16.0,2.0,,,103.772
SAI,28.0,0 days 00:01:44.265000,INTERMEDIATE,17.0,2.0,,,104.265
SAI,29.0,0 days 00:01:44.379000,INTERMEDIATE,18.0,2.0,,,104.379
SAI,30.0,0 days 00:01:44.712000,INTERMEDIATE,19.0,2.0,,,104.712
SAI,31.0,0 days 00:01:44.747000,INTERMEDIATE,20.0,2.0,,,104.747
SAI,32.0,0 days 00:01:45.107000,INTERMEDIATE,21.0,2.0,,,105.107
SAI,33.0,0 days 00:01:44.414000,INTERMEDIATE,22.0,2.0,,,104.414
SAI,34.0,0 days 00:01:45.146000,INTERMEDIATE,23.0,2.0,,,105.146
SAI,35.0,0 days 00:01:44.475000,INTERMEDIATE,24.0,2.0,,,104.475
SAI,36.0,0 days 00:01:43.152000,INTERMEDIATE,25.0,2.0,,,103.152
SAI,37.0,0 days 00:01:43.057000,INTERMEDIATE,26.0,2.0,,,103.057
SAI,38.0,0 days 00:01:42.692000,INTERMEDIATE,27.0,2.0,,,102.692
SAI,39.0,0 days 00:01:43.891000,INTERMEDIATE,28.0,2.0,,,103.891
SAI,40.0,0 days 00:01:42.143000,INTERMEDIATE,29.0,2.0,,,102.143
SAI,43.0,0 days 00:01:47.371000,MEDIUM,2.0,3.0,,,107.371
SAI,44.0,0 days 00:01:36.504000,MEDIUM,3.0,3.0,,,96.504
SAI,45.0,0 days 00:01:33.517000,MEDIUM,4.0,3.0,,,93.517
SAI,46.0,0 days 00:01:34.080000,MEDIUM,5.0,3.0,,,94.08
SAI,47.0,0 days 00:01:31.822000,MEDIUM,6.0,3.0,,,91.822
SAI,48.0,0 days 00:01:31.070000,MEDIUM,7.0,3.0,,,91.07
SAI,49.0,0 days 00:01:30.952000,MEDIUM,8.0,3.0,,,90.952
SAI,50.0,0 days 00:01:31.965000,MEDIUM,9.0,3.0,,,91.965
SAI,51.0,0 days 00:01:31.017000,MEDIUM,10.0,3.0,,,91.017
SAI,52.0,0 days 00:01:30.645000,MEDIUM,11.0,3.0,,,90.645
HAD,2.0,0 days 00:02:18.715000,MEDIUM,2.0,1.0,,,138.715
HAD,3.0,0 days 00:02:15.981000,MEDIUM,3.0,1.0,,,135.981
HAD,4.0,0 days 00:01:53.542000,MEDIUM,4.0,1.0,,,113.542
HAD,5.0,0 days 00:01:59.848000,MEDIUM,5.0,1.0,,,119.848
HAD,6.0,0 days 00:02:17.761000,MEDIUM,6.0,1.0,,,137.761
HAD,7.0,0 days 00:01:51.751000,MEDIUM,7.0,1.0,,,111.751
HAD,8.0,0 days 00:01:43.759000,MEDIUM,8.0,1.0,,,103.759
HAD,9.0,0 days 00:01:41.705000,MEDIUM,9.0,1.0,,,101.705
HAD,12.0,0 days 00:01:48.339000,INTERMEDIATE,2.0,2.0,,,108.339
HAD,13.0,0 days 00:01:57.216000,INTERMEDIATE,3.0,2.0,,,117.216
HAD,14.0,0 days 00:02:16.377000,INTERMEDIATE,4.0,2.0,,,136.377
HAD,15.0,0 days 00:02:19.641000,INTERMEDIATE,5.0,2.0,,,139.641
RUS,2.0,0 days 00:02:16.938000,HARD,2.0,1.0,,,136.938
RUS,3.0,0 days 00:02:16.427000,HARD,3.0,1.0,,,136.427
RUS,4.0,0 days 00:01:51.418000,HARD,4.0,1.0,,,111.418
RUS,5.0,0 days 00:01:55.425000,HARD,5.0,1.0,,,115.425
RUS,6.0,0 days 00:02:17.488000,HARD,6.0,1.0,,,137.488
RUS,7.0,0 days 00:01:53.675000,HARD,7.0,1.0,,,113.675
RUS,8.0,0 days 00:01:41.287000,HARD,8.0,1.0,,,101.287
RUS,9.0,0 days 00:01:41.503000,HARD,9.0,1.0,,,101.503
RUS,12.0,0 days 00:01:47.571000,INTERMEDIATE,2.0,2.0,,,107.571
RUS,13.0,0 days 00:01:59.779000,INTERMEDIATE,3.0,2.0,,,119.779
RUS,14.0,0 days 00:02:17.864000,INTERMEDIATE,4.0,2.0,,,137.864
RUS,15.0,0 days 00:02:24.561000,INTERMEDIATE,5.0,2.0,,,144.561
RUS,18.0,0 days 00:02:05.399000,INTERMEDIATE,8.0,2.0,,,125.399
RUS,22.0,0 days 00:01:50.251000,INTERMEDIATE,12.0,2.0,,,110.251
RUS,23.0,0 days 00:01:45.370000,INTERMEDIATE,13.0,2.0,,,105.37
RUS,24.0,0 days 00:01:44.023000,INTERMEDIATE,14.0,2.0,,,104.023
RUS,25.0,0 days 00:01:44.303000,INTERMEDIATE,15.0,2.0,,,104.303
RUS,26.0,0 days 00:01:44.890000,INTERMEDIATE,16.0,2.0,,,104.89
RUS,27.0,0 days 00:01:43.854000,INTERMEDIATE,17.0,2.0,,,103.854
RUS,28.0,0 days 00:01:43.669000,INTERMEDIATE,18.0,2.0,,,103.669
RUS,29.0,0 days 00:01:43.869000,INTERMEDIATE,19.0,2.0,,,103.869
RUS,30.0,0 days 00:01:44.714000,INTERMEDIATE,20.0,2.0,,,104.714
RUS,31.0,0 days 00:01:44.706000,INTERMEDIATE,21.0,2.0,,,104.706
RUS,32.0,0 days 00:01:44.186000,INTERMEDIATE,22.0,2.0,,,104.186
RUS,33.0,0 days 00:01:44.928000,INTERMEDIATE,23.0,2.0,,,104.928
RUS,34.0,0 days 00:01:44.359000,INTERMEDIATE,24.0,2.0,,,104.359
RUS,35.0,0 days 00:01:42.795000,INTERMEDIATE,25.0,2.0,,,102.795
RUS,36.0,0 days 00:01:42.502000,INTERMEDIATE,26.0,2.0,,,102.502
RUS,37.0,0 days 00:01:41.850000,INTERMEDIATE,27.0,2.0,,,101.85
RUS,40.0,0 days 00:01:45.740000,HARD,2.0,3.0,,,105.74
RUS,41.0,0 days 00:01:41.089000,HARD,3.0,3.0,,,101.089
RUS,42.0,0 days 00:01:40.654000,HARD,4.0,3.0,,,100.654
RUS,43.0,0 days 00:01:38.569000,HARD,5.0,3.0,,,98.569
RUS,44.0,0 days 00:01:35.710000,HARD,6.0,3.0,,,95.71
RUS,45.0,0 days 00:01:33.795000,HARD,7.0,3.0,,,93.795
RUS,46.0,0 days 00:01:32.141000,HARD,8.0,3.0,,,92.141
RUS,47.0,0 days 00:01:31.926000,HARD,9.0,3.0,,,91.926
RUS,48.0,0 days 00:01:31.239000,HARD,10.0,3.0,,,91.239
RUS,49.0,0 days 00:01:31.315000,HARD,11.0,3.0,,,91.315
RUS,50.0,0 days 00:01:30.956000,HARD,12.0,3.0,,,90.956
RUS,51.0,0 days 00:01:30.869000,HARD,13.0,3.0,,,90.869
RUS,52.0,0 days 00:01:31.900000,HARD,14.0,3.0,,,91.9
PIA,1.0,0 days 00:01:46.554000,INTERMEDIATE,1.0,1.0,,,106.554
PIA,2.0,0 days 00:02:15.131000,INTERMEDIATE,2.0,1.0,,,135.131
PIA,3.0,0 days 00:02:17.795000,INTERMEDIATE,3.0,1.0,,,137.795
PIA,4.0,0 days 00:01:45.828000,INTERMEDIATE,4.0,1.0,,,105.828
PIA,5.0,0 days 00:01:44.455000,INTERMEDIATE,5.0,1.0,,,104.455
PIA,6.0,0 days 00:02:19.626000,INTERMEDIATE,6.0,1.0,,,139.626
PIA,7.0,0 days 00:02:02.770000,INTERMEDIATE,7.0,1.0,,,122.77
PIA,8.0,0 days 00:01:44.171000,INTERMEDIATE,8.0,1.0,,,104.171
PIA,9.0,0 days 00:01:44.393000,INTERMEDIATE,9.0,1.0,,,104.393
PIA,10.0,0 days 00:01:44.890000,INTERMEDIATE,10.0,1.0,,,104.89
PIA,13.0,0 days 00:01:47.585000,INTERMEDIATE,2.0,2.0,,,107.585
PIA,14.0,0 days 00:02:15.810000,INTERMEDIATE,3.0,2.0,,,135.81
PIA,18.0,0 days 00:01:58.043000,INTERMEDIATE,7.0,2.0,,,118.043
PIA,22.0,0 days 00:01:44.494000,INTERMEDIATE,11.0,2.0,,,104.494
PIA,23.0,0 days 00:01:42.300000,INTERMEDIATE,12.0,2.0,,,102.3
PIA,24.0,0 days 00:01:41.978000,INTERMEDIATE,13.0,2.0,,,101.978
PIA,25.0,0 days 00:01:41.581000,INTERMEDIATE,14.0,2.0,,,101.581
PIA,26.0,0 days 00:01:41.646000,INTERMEDIATE,15.0,2.0,,,101.646
PIA,27.0,0 days 00:01:42.133000,INTERMEDIATE,16.0,2.0,,,102.133
PIA,28.0,0 days 00:01:42.428000,INTERMEDIATE,17.0,2.0,,,102.428
PIA,29.0,0 days 00:01:42.815000,INTERMEDIATE,18.0,2.0,,,102.815
PIA,30.0,0 days 00:01:42.887000,INTERMEDIATE,19.0,2.0,,,102.887
PIA,31.0,0 days 00:01:42.642000,INTERMEDIATE,20.0,2.0,,,102.642
PIA,32.0,0 days 00:01:42.010000,INTERMEDIATE,21.0,2.0,,,102.01
PIA,33.0,0 days 00:01:41.663000,INTERMEDIATE,22.0,2.0,,,101.663
PIA,34.0,0 days 00:01:41.386000,INTERMEDIATE,23.0,2.0,,,101.386
PIA,35.0,0 days 00:01:41.091000,INTERMEDIATE,24.0,2.0,,,101.091
PIA,36.0,0 days 00:01:40.970000,INTERMEDIATE,25.0,2.0,,,100.97
PIA,37.0,0 days 00:01:40.351000,INTERMEDIATE,26.0,2.0,,,100.351
PIA,38.0,0 days 00:01:40.127000,INTERMEDIATE,27.0,2.0,,,100.127
PIA,39.0,0 days 00:01:39.800000,INTERMEDIATE,28.0,2.0,,,99.8
PIA,40.0,0 days 00:01:39.461000,INTERMEDIATE,29.0,2.0,,,99.461
PIA,41.0,0 days 00:01:39.273000,INTERMEDIATE,30.0,2.0,,,99.273
PIA,42.0,0 days 00:01:38.870000,INTERMEDIATE,31.0,2.0,,,98.87
PIA,45.0,0 days 00:01:34.870000,MEDIUM,2.0,3.0,,,94.87
PIA,46.0,0 days 00:01:31.673000,MEDIUM,3.0,3.0,,,91.673
PIA,47.0,0 days 00:01:30.609000,MEDIUM,4.0,3.0,,,90.609
PIA,48.0,0 days 00:01:30.817000,MEDIUM,5.0,3.0,,,90.817
PIA,49.0,0 days 00:01:30.209000,MEDIUM,6.0,3.0,,,90.209
PIA,50.0,0 days 00:01:29.686000,MEDIUM,7.0,3.0,,,89.686
PIA,51.0,0 days 00:01:29.337000,MEDIUM,8.0,3.0,,,89.337
PIA,52.0,0 days 00:01:32.340000,MEDIUM,9.0,3.0,,,92.34
BEA,2.0,0 days 00:02:17.120000,HARD,2.0,1.0,,,137.12
BEA,3.0,0 days 00:02:17.209000,HARD,3.0,1.0,,,137.209
BEA,4.0,0 days 00:01:51.955000,HARD,4.0,1.0,,,111.955
BEA,5.0,0 days 00:02:00.293000,HARD,5.0,1.0,,,120.293
BEA,6.0,0 days 00:02:17.467000,HARD,6.0,1.0,,,137.467
BEA,7.0,0 days 00:01:51.212000,HARD,7.0,1.0,,,111.212
BEA,8.0,0 days 00:01:44.011000,HARD,8.0,1.0,,,104.011
BEA,9.0,0 days 00:01:42.431000,HARD,9.0,1.0,,,102.431
BEA,12.0,0 days 00:01:48.510000,INTERMEDIATE,2.0,2.0,,,108.51
BEA,13.0,0 days 00:01:58.712000,INTERMEDIATE,3.0,2.0,,,118.712
BEA,14.0,0 days 00:02:16.851000,INTERMEDIATE,4.0,2.0,,,136.851
BEA,15.0,0 days 00:02:17.133000,INTERMEDIATE,5.0,2.0,,,137.133
BEA,18.0,0 days 00:02:11.242000,INTERMEDIATE,8.0,2.0,,,131.242
BEA,22.0,0 days 00:01:54.756000,INTERMEDIATE,12.0,2.0,,,114.756
BEA,23.0,0 days 00:01:47.955000,INTERMEDIATE,13.0,2.0,,,107.955
BEA,24.0,0 days 00:01:45.308000,INTERMEDIATE,14.0,2.0,,,105.308
BEA,25.0,0 days 00:01:44.627000,INTERMEDIATE,15.0,2.0,,,104.627
BEA,26.0,0 days 00:01:43.157000,INTERMEDIATE,16.0,2.0,,,103.157
BEA,27.0,0 days 00:01:42.738000,INTERMEDIATE,17.0,2.0,,,102.738
BEA,28.0,0 days 00:01:43.912000,INTERMEDIATE,18.0,2.0,,,103.912
BEA,29.0,0 days 00:01:44.926000,INTERMEDIATE,19.0,2.0,,,104.926
BEA,30.0,0 days 00:01:44.269000,INTERMEDIATE,20.0,2.0,,,104.269
BEA,31.0,0 days 00:01:44,INTERMEDIATE,21.0,2.0,,,104.0
BEA,32.0,0 days 00:01:43.978000,INTERMEDIATE,22.0,2.0,,,103.978
BEA,33.0,0 days 00:01:43.937000,INTERMEDIATE,23.0,2.0,,,103.937
BEA,34.0,0 days 00:01:43.948000,INTERMEDIATE,24.0,2.0,,,103.948
BEA,35.0,0 days 00:01:44.439000,INTERMEDIATE,25.0,2.0,,,104.439
BEA,36.0,0 days 00:01:42.937000,INTERMEDIATE,26.0,2.0,,,102.937
BEA,37.0,0 days 00:01:43.169000,INTERMEDIATE,27.0,2.0,,,103.169
BEA,38.0,0 days 00:01:42.626000,INTERMEDIATE,28.0,2.0,,,102.626
BEA,39.0,0 days 00:01:42.278000,INTERMEDIATE,29.0,2.0,,,102.278
BEA,40.0,0 days 00:01:42.278000,INTERMEDIATE,30.0,2.0,,,102.278
BEA,43.0,0 days 00:01:42.511000,MEDIUM,2.0,3.0,,,102.511
BEA,44.0,0 days 00:01:34.874000,MEDIUM,3.0,3.0,,,94.874
BEA,45.0,0 days 00:01:33.735000,MEDIUM,4.0,3.0,,,93.735
BEA,46.0,0 days 00:01:32.102000,MEDIUM,5.0,3.0,,,92.102
BEA,47.0,0 days 00:01:32.098000,MEDIUM,6.0,3.0,,,92.098
BEA,48.0,0 days 00:01:31.041000,MEDIUM,7.0,3.0,,,91.041
BEA,49.0,0 days 00:01:31.273000,MEDIUM,8.0,3.0,,,91.273
BEA,50.0,0 days 00:01:30.921000,MEDIUM,9.0,3.0,,,90.921
BEA,51.0,0 days 00:01:31.121000,MEDIUM,10.0,3.0,,,91.121
BEA,52.0,0 days 00:01:32.585000,MEDIUM,11.0,3.0,,,92.585
